customer_id,customer_fname,customer_lname,revenue_per_customer
1657,Betty,Phillips,1079.89
4302,Nicole,Downs,1079.89
6358,Mary,Ortega,1079.89
9669,Samantha,Smith,1079.8700000000001
830,William,Herrera,1079.8500000000001
6039,Theresa,Mills,1079.8500000000001
2267,Rebecca,Tran,1079.84
5874,Mary,Smith,1079.78
6553,Larry,House,1079.75
6132,Madison,Smith,1074.8400000000001
11054,Henry,Jenkins,1074.8200000000002
4671,Eric,Diaz,1073.8600000000001
3985,Debra,Gates,1069.94
4139,Michelle,Cross,1069.91
6735,Barbara,Martin,1069.91
2087,Mary,Burton,1069.9
1708,Margaret,Booth,1069.88
9594,Mary,Smith,1069.88
11288,Cynthia,Smith,1069.88
5845,Daniel,Bruce,1069.8700000000001
4473,Christine,Jordan,1069.87
5973,Michael,Smith,1069.85
11766,Mary,Mason,1069.81
4066,Diana,Cordova,1067.8000000000002
5613,Michael,Smith,1065.9
9859,Ronald,Johnson,1065.8500000000001
10452,Mary,Smith,1064.93
10554,Justin,Smith,1061.91
646,Tammy,Smith,1059.96
11094,Rose,Wyatt,1059.95
841,David,Smith,1059.94
6792,Mary,Smith,1059.94
12375,Bruce,Moore,1059.92
7076,Mary,Olson,1059.91
6137,Eric,Smith,1059.9
8950,David,Smith,1059.9
11415,George,Smith,1059.89
3080,Mary,Smith,1059.88
291,John,Smith,1059.8700000000001
8014,Emily,Powers,1059.8700000000001
1492,Gerald,Patel,1059.85
4640,Eric,Landry,1059.8400000000001
6328,Austin,Walters,1059.84
1116,Mary,Henderson,1059.83
2904,Lisa,Walton,1059.83
8299,Sean,Smith,1059.82
10126,Mary,Lee,1059.8
3684,Patrick,Smith,1059.74
10719,Andrew,Smith,1054.9
95,Susan,Williams,1054.88
7282,Jennifer,Clark,1054.83
1300,Hannah,Hawkins,1053.89
3431,Mary,Berger,1049.97
4734,Teresa,Wilson,1049.96
1537,Linda,Murray,1049.95
3002,Mary,Carter,1049.95
6862,Mary,Taylor,1049.93
10299,Mary,Blake,1049.93
11422,Mary,Jones,1049.93
1515,Crystal,Peters,1049.9
11857,Judy,Wall,1049.89
3367,Betty,Smith,1049.8899999999999
6640,Patricia,Gonzalez,1049.8899999999999
7361,James,Long,1049.8899999999999
4084,Brenda,Cook,1049.87
9496,Mary,Taylor,1049.87
8491,Kelly,Smith,1049.8600000000001
1698,Susan,Smith,1049.8500000000001
5518,Patricia,Smith,1049.83
10168,Mary,Mcconnell,1049.82
6648,Austin,Ho,1049.8100000000002
7780,Steven,Smith,1049.7199999999998
12239,Crystal,Smith,1047.82
7538,Mary,Baker,1045.76
4342,David,Hartman,1044.78
7461,Mary,Wood,1043.8200000000002
1366,Mary,Haas,1039.94
7186,Mary,Meadows,1039.94
1529,Mary,Foster,1039.92
5853,Ralph,Hicks,1039.92
7232,Mary,Garcia,1039.92
7339,Mary,Smith,1039.92
1212,William,Spears,1039.9
11015,Mary,Martinez,1039.9
4433,Michelle,Smith,1039.8899999999999
7066,Emma,Mcclain,1039.88
10527,Billy,Sparks,1039.8700000000001
7743,Melissa,Smith,1039.8300000000002
2567,Mary,Mclean,1039.82
948,Michelle,Smith,1038.97
2464,Teresa,Warner,1037.81
1796,Mary,Carr,1033.89
320,Mary,Brooks,1030.85
7730,Mary,Thompson,1029.94
8669,Amanda,Whitaker,1029.94
10541,Howard,Smith,1029.94
11277,Nicole,Gordon,1029.94
9265,Margaret,Fischer,1029.93
333,Elizabeth,Ferguson,1029.92
426,Susan,Smith,1029.92
771,Patricia,Smith,1029.92
1449,James,Smith,1029.92
3853,Eugene,Smith,1029.92
12147,Kathleen,Smith,1029.92
8247,Mary,Smith,1029.91
10889,Sarah,Smith,1029.91
4932,Gerald,Burton,1029.9
5234,Shirley,Humphrey,1029.9
10280,Nicholas,Knapp,1029.89
12134,Mary,Jefferson,1029.88
675,Mary,Mata,1029.8600000000001
331,Alexander,Russell,1029.8400000000001
7310,Mary,Maldonado,1029.8400000000001
11907,Stephen,Lynn,1029.83
8917,Mary,Smith,1027.92
4394,Christopher,Smith,1024.95
7212,Mary,Howard,1024.93
3801,Mary,Hendrix,1024.91
3872,Lisa,Smith,1023.8400000000001
8262,George,Porter,1019.9300000000001
11875,Joseph,Stevens,1019.9300000000001
12051,Ethan,Cox,1019.9300000000001
6972,Grace,Black,1019.9100000000001
8773,Samantha,Floyd,1019.9100000000001
1134,Mary,Smith,1019.9000000000001
2788,Jane,Nelson,1019.9000000000001
8628,Frances,Meyer,1019.9000000000001
11595,Zachary,Jones,1019.8900000000001
8484,Edward,Gomez,1019.89
9083,Mary,Frank,1019.8700000000001
8510,Roger,Smith,1019.87
10841,Mary,Snow,1019.8600000000001
2193,Catherine,Smith,1019.83
8865,Kevin,Frederick,1019.8199999999999
7869,Grace,Gonzales,1018.8800000000001
5755,Marie,Shah,1015.9200000000001
4226,Katherine,Smith,1013.8800000000001
5077,Donald,Thompson,1009.95
7789,Mary,Sullivan,1009.95
7802,Mary,Acevedo,1009.95
2157,Danielle,Holt,1009.94
4538,Matthew,Smith,1009.9300000000001
199,Cynthia,Horn,1009.9200000000001
2798,Michelle,Petersen,1009.9200000000001
11003,Mary,Clements,1009.9200000000001
3206,Mary,Smith,1009.9100000000001
3121,Mary,Murphy,1009.8900000000001
6634,Mary,Smith,1009.8900000000001
7716,David,Middleton,1009.8900000000001
1916,Jason,Robinson,1009.8700000000001
5418,Mary,Roy,1009.8400000000001
12104,Joseph,Neal,1009.82
11713,Mary,Frost,1009.8100000000001
8767,Timothy,Mejia,1009.75
257,Mary,Harrison,999.95
882,Mary,Smith,999.95
9360,Scott,Smith,999.95
10874,Judy,Smith,999.95
2072,Mary,Fisher,999.94
5965,Richard,Parker,999.94
9691,Mary,Smith,999.94
10447,Mary,Smith,999.94
8896,James,Dunn,999.9300000000001
2256,Mary,Smith,999.9200000000001
3986,Mary,Smith,999.9200000000001
6341,Daniel,Smith,999.9200000000001
9879,Linda,Ibarra,999.9200000000001
2206,Mary,Peters,999.9100000000001
2225,Mary,Smith,999.9100000000001
6166,Margaret,Smith,999.9100000000001
40,Mary,Smith,999.9
3232,Olivia,Smith,999.8900000000001
3738,Cheryl,Smith,999.8900000000001
895,Dorothy,Villegas,999.89
3421,Kathryn,Norris,999.8800000000001
7944,Gloria,Mcneil,999.8800000000001
2451,Joshua,Garcia,999.88
8171,Benjamin,Cole,999.88
11208,Mary,Morgan,999.88
10259,Mary,Valenzuela,999.8400000000001
5203,Mary,Chandler,999.8399999999999
3995,Kathryn,Gallegos,999.83
2011,Ashley,Stanton,999.81
12348,Alan,Smith,999.81
11798,Ralph,Mitchell,998.95
2423,Dennis,Smith,997.9200000000001
3813,Andrew,Smith,994.8900000000001
205,Ryan,Garcia,994.86
5925,Megan,Bennett,989.9300000000001
1721,Jeremy,Hart,989.9100000000001
11956,Alan,Campos,989.9100000000001
6428,Mary,Smith,989.9000000000001
8421,Mary,Smith,989.9000000000001
9009,Mary,Sanchez,989.9000000000001
10622,Mary,Hoover,989.9000000000001
1432,Nathan,Smith,989.8900000000001
3328,Mary,Cannon,989.8900000000001
8979,Mary,Huffman,989.89
358,Megan,Lynch,989.8700000000001
8905,Donna,Smith,989.8700000000001
2876,Maria,Smith,989.87
11999,Johnny,Smith,989.87
8183,Ryan,Giles,989.84
10821,Mary,Cooper,989.84
4915,Matthew,Juarez,989.7900000000001
5547,Mary,Perry,984.83
3205,Julie,Santiago,983.8700000000001
8371,Christopher,Perkins,981.86
4715,Kenneth,Smith,979.95
6931,Nicole,Smith,979.95
5201,Michelle,Keith,979.94
9584,Maria,Rowe,979.94
12283,Willie,Pena,979.94
1076,Tyler,Thompson,979.9300000000001
6490,Ann,Smith,979.9300000000001
9726,Steven,Smith,979.9300000000001
853,Mary,Larson,979.9200000000001
4813,Mary,Smith,979.9200000000001
6253,Mary,Peterson,979.9200000000001
4200,Ralph,Campbell,979.9100000000001
8499,Angela,Smith,979.9100000000001
964,Mary,Frazier,979.91
7240,Mary,Smith,979.91
7396,Mary,Madden,979.9000000000001
9508,Alan,Smith,979.9000000000001
2000,Mary,Vance,979.8900000000001
7163,Mary,Jones,979.8900000000001
1889,Mary,West,979.8800000000001
9962,Diana,Smith,979.87
3520,Mary,Smith,979.8600000000001
5395,Mary,Bell,979.8600000000001
7077,Katherine,Krueger,979.85
4016,Mary,Smith,979.8499999999999
7428,Mary,Gomez,979.83
9056,Andrew,Smith,979.8199999999999
6951,Mary,Williams,979.79
1488,Mary,Hubbard,977.9200000000001
10721,Mary,Smith,975.8900000000001
11381,Mary,Gonzalez,974.86
483,Mary,Smith,969.97
2743,Mary,Smith,969.95
11320,Mary,Jones,969.94
10122,Mary,Watson,969.9300000000001
1194,Matthew,Zimmerman,969.9200000000001
9690,Edward,Mccoy,969.9100000000001
9317,Mary,Smith,969.9
7478,Kimberly,Villa,969.8900000000001
3143,Mary,Jones,969.89
11785,Stephanie,Beasley,969.8800000000001
10407,William,Clay,969.88
1947,Mary,Rogers,969.85
5898,Emily,Jacobs,969.84
9964,Mary,Smith,969.8399999999999
6179,Samuel,Henderson,969.8299999999999
1400,Aaron,Davis,969.8
11542,Mary,Perkins,967.7900000000001
31,Mary,Byrd,964.8800000000001
2097,Mary,Smith,963.94
3084,Mary,Fisher,959.95
5299,Mary,Randall,959.95
2432,Mary,Moyer,959.94
5719,Mary,Smith,959.94
7267,Benjamin,Smith,959.94
7268,Mary,Reed,959.94
7924,Mary,Arnold,959.94
1591,Charles,Johnson,959.9200000000001
4816,Bruce,Short,959.9200000000001
10437,Mary,Graham,959.9200000000001
5105,Mary,Smith,959.9100000000001
5672,Mary,Smith,959.8900000000001
456,Douglas,Turner,959.89
6382,Mary,Morales,959.88
343,Douglas,Joseph,959.8700000000001
3439,Pamela,Smith,959.8700000000001
2959,Ronald,Smith,959.8600000000001
2586,Mary,Little,959.86
9633,Catherine,Smith,959.86
12107,Sharon,Patterson,959.86
1377,Sean,Smith,959.85
11480,Mary,Mccarthy,959.84
3649,Andrew,Nguyen,959.83
6347,Mark,Smith,959.83
7044,Mary,Cooke,954.9000000000001
2774,Sandra,Smith,954.8700000000001
5163,Patricia,Freeman,954.8700000000001
5573,Jordan,Ortiz,949.96
7583,Mary,Pace,949.96
8413,Mary,Smith,949.96
3941,James,Harrell,949.95
5910,Mary,Heath,949.94
8016,Patricia,Smith,949.9300000000001
5936,Michael,Davis,949.9200000000001
5050,Susan,Nicholson,949.9100000000001
8148,Daniel,Smith,949.9100000000001
9320,Nicole,Johnson,949.9000000000001
11913,James,Smith,949.9000000000001
5795,Mary,Smith,949.8900000000001
7385,Richard,Arellano,949.8800000000001
5353,Mary,Smith,949.88
10924,Steven,Smith,949.87
2545,Larry,Patel,949.86
5873,Jerry,Clark,949.86
5889,Jonathan,Smith,949.86
6465,Mary,Smith,949.86
2701,Christine,Smith,949.8599999999999
4557,David,Sutton,949.8500000000001
10604,Jennifer,Smith,949.85
3971,John,Smith,949.8199999999999
4008,Diana,Smith,949.79
1689,Thomas,Smith,949.78
3793,Janet,Best,941.9100000000001
11759,Mary,Bright,939.95
155,Brittany,Juarez,939.94
1238,Angela,Massey,939.94
5576,Alice,Meyer,939.9300000000001
7575,Mary,Romero,939.9200000000001
11917,Matthew,Brooks,939.9200000000001
7775,Amy,Le,939.9100000000001
6079,Bruce,Perkins,939.9
9243,Shawn,Gross,939.8700000000001
2683,Mary,Gallegos,939.87
4372,Mary,Smith,939.85
1743,Mary,Smith,939.75
204,Mary,Smith,938.94
3309,Mary,Williams,934.96
9984,Mary,Parker,934.9200000000001
10925,Marie,Abbott,934.8299999999999
6871,Gregory,Bowman,933.8800000000001
6294,Thomas,Smith,933.86
1213,Jason,Smith,929.96
7876,Emily,Black,929.96
144,David,Smith,929.95
551,Doris,Weaver,929.95
7991,Mary,Conrad,929.95
9410,Mary,Alvarez,929.95
11362,Michael,Harmon,929.95
4234,Dorothy,Spencer,929.94
4781,Janet,Smith,929.94
9404,Patricia,Harrington,929.94
10017,John,Smith,929.94
10803,Laura,Carey,929.94
11404,Helen,Cook,929.94
3032,Mary,Wilson,929.9300000000001
450,Kathryn,Carter,929.9200000000001
5330,Mary,Smith,929.9200000000001
11202,Mary,Frederick,929.9200000000001
4391,Harry,Smith,929.9100000000001
6599,Robert,Moreno,929.9100000000001
10321,Shirley,Miller,929.9100000000001
537,Mary,Cochran,929.8900000000001
5595,Samuel,Santos,929.8900000000001
8147,Mary,Pacheco,929.8900000000001
10461,Jessica,Weber,929.89
4688,Mary,Lam,929.8799999999999
9071,Janice,Hutchinson,929.84
9527,Anna,Smith,929.8399999999999
11920,Mary,Anderson,929.83
3260,Matthew,Smith,929.7700000000001
5722,Mary,Smith,929.77
4552,Janice,Smith,928.87
8448,Deborah,Brown,921.8499999999999
3485,Mary,Smith,919.94
5639,Mary,Foster,919.94
2985,Donald,Price,919.9300000000001
4438,Frank,Jennings,919.9300000000001
6189,Mary,Smith,919.9300000000001
9583,Sarah,Smith,919.9300000000001
1683,Christopher,Sloan,919.9200000000001
7368,Hannah,Morton,919.9200000000001
5124,Amber,Smith,919.9100000000001
2045,Katherine,Lozano,919.9000000000001
12066,Kevin,Smith,919.9000000000001
1178,Charles,Gutierrez,919.8900000000001
1043,Mary,Smith,919.88
1527,Mary,Fernandez,919.87
6671,Randy,Chambers,919.8699999999999
1183,Philip,King,919.86
2143,Elizabeth,Herrera,919.83
11704,John,Smith,919.8199999999999
10829,Anthony,Smith,919.8100000000001
79,Mary,Watkins,915.9300000000001
3129,Mary,Morton,914.9300000000001
7771,Janice,Jackson,914.86
7861,Susan,Chan,912.9100000000001
4083,Betty,Smith,911.94
5714,Christopher,Meza,909.96
8033,Timothy,Estes,909.96
555,Mildred,Smith,909.95
1082,Angela,Contreras,909.95
9300,Mary,Smith,909.95
10766,Rose,Roman,909.95
12091,Lisa,Turner,909.94
10376,Mary,Davidson,909.9300000000001
2265,Mary,Smith,909.9200000000001
4276,Jacqueline,Page,909.9200000000001
12045,Jeffrey,Ryan,909.9200000000001
5875,Mary,Rodgers,909.9000000000001
10591,Deborah,Humphrey,909.8700000000001
3413,Mary,Underwood,909.87
5927,Christopher,Cooper,909.8600000000001
3017,Frank,Thompson,909.86
9068,Mary,Smith,909.86
1940,Katherine,Smith,909.8499999999999
3997,Margaret,Walker,909.8399999999999
9319,David,Smith,904.9000000000001
7022,Mary,Smith,904.8900000000001
9030,Raymond,Smith,903.95
9084,Jack,Smith,903.9200000000001
5950,Mary,Smith,901.82
3909,Amber,Walker,899.98
2687,Kelly,Smith,899.97
4529,Steven,Morgan,899.96
8050,Elizabeth,Smith,899.96
1264,Melissa,Smith,899.95
4150,Jordan,Riley,899.95
4767,Jennifer,Stephenson,899.95
8638,Daniel,Wood,899.95
9268,William,Roberson,899.95
10826,Mary,Hanson,899.95
10908,Jessica,Smith,899.95
12141,Mary,Allen,899.95
10689,Mary,Smith,899.94
12025,Linda,Collier,899.94
4236,Sandra,Monroe,899.9300000000001
4613,Ashley,Gordon,899.9300000000001
6304,Justin,Parker,899.9300000000001
6364,Megan,Hudson,899.9300000000001
7157,Joseph,Smith,899.9300000000001
8116,Melissa,Smith,899.9300000000001
9385,Andrew,Whitehead,899.9300000000001
9573,Grace,Gould,899.9300000000001
12314,Bruce,Smith,899.9300000000001
1766,Michael,Myers,899.9200000000001
8432,William,Ellis,899.9200000000001
11231,Mary,Schroeder,899.9200000000001
2263,Mary,Smith,899.9100000000001
2582,David,Franklin,899.9100000000001
4955,Frank,Vaughn,899.9100000000001
1635,Catherine,Smith,899.9000000000001
5985,Mary,Smith,899.9000000000001
9510,Steven,Wright,899.9000000000001
9614,Patricia,Frazier,899.9000000000001
4334,Scott,Parker,899.9
866,James,Davies,899.8900000000001
5366,Lawrence,Brooks,899.8900000000001
7972,Mary,Hoffman,899.8900000000001
4754,Mary,Santana,899.8800000000001
4973,Alan,Hubbard,899.8800000000001
6731,Carol,Smith,899.8800000000001
3709,Mary,Padilla,899.88
5655,Mary,Bryant,899.87
4639,Kevin,Smith,899.86
3275,Steven,Williams,899.8599999999999
10458,Mary,Estrada,899.8000000000001
2913,Victoria,Sharp,899.76
387,Mary,Levy,899.7400000000001
11682,Mary,Ferguson,897.9300000000001
3204,Edward,Smith,897.8299999999999
9580,Mary,Robbins,891.9300000000001
88,Mary,Henry,889.95
4315,Mary,Smith,889.95
6800,Christine,Ford,889.95
7795,Sandra,Smith,889.94
3042,David,Howell,889.9300000000001
206,Mary,West,889.9200000000001
6611,Dennis,Smith,889.9200000000001
6997,Mary,Smith,889.9200000000001
7407,Diane,Kim,889.9200000000001
11636,Patrick,Browning,889.9200000000001
8892,Russell,Dennis,889.9100000000001
9304,Janet,Smith,889.9100000000001
3901,Julia,Hubbard,889.9000000000001
6521,Mary,Hanson,889.9000000000001
10811,Joshua,Carter,889.8900000000001
11835,Tammy,Smith,889.89
11286,Mary,Garcia,889.88
11725,Elizabeth,Livingston,889.88
10069,George,Smith,889.8700000000001
11758,Gerald,Smith,889.84
4025,Janet,Schmidt,889.83
2298,Elizabeth,Smith,889.8299999999999
2068,Donna,Smith,889.72
5169,Tiffany,Berger,887.9000000000001
7362,Nicholas,Smith,887.87
11332,Denise,Smith,885.8600000000001
4164,Mary,Smith,883.9300000000001
2604,Betty,Garrett,879.97
8803,Mary,Smith,879.96
393,Mary,Chambers,879.95
548,Ryan,Horton,879.95
3980,Frances,Smith,879.94
7806,Mary,Smith,879.94
8919,Mary,Conner,879.94
10082,Anna,Smith,879.94
4598,Gloria,Castro,879.9300000000001
8048,Debra,Bryant,879.9300000000001
3135,Helen,Ward,879.9200000000001
12168,Christine,Guerra,879.9200000000001
3750,Mary,Smith,879.9100000000001
2050,Mary,Jacobs,879.9000000000001
5829,Mary,Smith,879.9000000000001
4026,Mary,Smith,879.8900000000001
11112,Jessica,Cowan,879.8900000000001
5227,Madison,Mcfarland,879.8700000000001
12218,Judith,Smith,879.87
1362,Dennis,Smith,879.84
9086,George,Stanley,879.84
1324,Anthony,Smith,879.83
2078,Roger,Morales,879.83
10424,Beverly,Smith,879.81
6459,Vincent,Valenzuela,874.95
3184,Tyler,Smith,874.8600000000001
3200,Mary,Barron,874.84
702,Cynthia,Smith,869.96
3314,Charles,Smith,869.94
4772,Robert,Gonzalez,869.94
7945,Mary,Smith,869.94
2497,Wayne,Hardy,869.9200000000001
6928,Heather,Smith,869.9200000000001
3079,Charles,Diaz,869.9000000000001
11498,Scott,Day,869.8900000000001
11500,Mary,Martin,869.8800000000001
2758,Kimberly,Perez,869.84
8266,Mary,Patterson,869.8199999999999
6420,Jacqueline,Mahoney,869.79
10009,Mary,Smith,869.77
4560,Mary,Smith,864.9300000000001
8688,Michelle,Rose,864.8900000000001
1200,Rebecca,Parker,863.83
5899,Mary,Hubbard,859.96
6446,Mary,Smith,859.96
4567,Rose,Smith,859.95
8029,Sandra,Smith,859.95
10162,Joseph,Livingston,859.95
1210,Jeffrey,Gardner,859.94
2180,Shirley,Smith,859.94
3412,Pamela,Smith,859.94
5813,Mary,Brock,859.9300000000001
10851,Dylan,Stephens,859.9300000000001
5835,Justin,Hoffman,859.9200000000001
9531,Mary,Cherry,859.9200000000001
10319,Mary,Johnston,859.9200000000001
11201,Wayne,Kelly,859.9200000000001
2936,Edward,Myers,859.9100000000001
6982,Janice,Smith,859.9100000000001
1133,Tiffany,Ryan,859.9000000000001
378,John,Stewart,859.8900000000001
3895,Mary,Contreras,859.89
9761,Helen,Smith,859.89
8149,Kenneth,Clark,859.8800000000001
8949,Mary,Thompson,859.8800000000001
9956,Mary,Smith,859.8800000000001
10214,Raymond,Smith,859.8800000000001
6074,Danielle,Smith,859.88
7633,Emily,Smith,859.87
11778,Mary,Smith,859.83
2887,Elizabeth,Smith,859.8100000000001
65,Jennifer,Smith,855.94
4505,Mary,Smith,855.9300000000001
5229,Thomas,Butler,854.94
2763,Frances,Smith,854.87
7330,Mary,Smith,854.79
2752,Mary,Hardin,853.8700000000001
5121,Shawn,Holmes,849.97
6859,Mary,Smith,849.97
11370,James,Ray,849.97
921,Mary,Smith,849.96
2593,Mary,Nichols,849.96
4356,Anthony,Klein,849.96
6810,Roger,Smith,849.96
11354,Lauren,Hartman,849.96
1479,Mary,Brennan,849.94
2169,Betty,Ayala,849.94
3768,David,Zhang,849.94
6270,Julia,Smith,849.94
9806,Robert,Smith,849.9300000000001
2236,Jeffrey,Whitney,849.9200000000001
2309,Evelyn,Gibson,849.9100000000001
4707,Victoria,Smith,849.9100000000001
7912,Mary,Johnson,849.9000000000001
12417,Mary,Smith,849.9000000000001
8673,Carolyn,Smith,849.9
4144,David,Collins,849.8900000000001
8311,Mary,Morgan,849.8800000000001
9634,Mary,Weaver,849.8800000000001
3383,Jose,Casey,849.88
4426,Mary,Smith,849.88
10505,Eugene,Wu,849.88
9526,Mary,Patrick,849.8700000000001
3529,Victoria,Weaver,849.8699999999999
5721,Roger,Conner,849.86
12131,Douglas,Smith,849.86
4936,Kyle,Smith,849.85
3102,Ralph,Dixon,849.8499999999999
9451,Mary,Smith,849.84
9708,Cynthia,Smith,849.84
5365,Mary,Smith,849.83
5624,Mary,Mata,849.8299999999999
7374,Brenda,Smith,849.8299999999999
3670,Anna,Smith,849.8199999999999
6788,Mary,Allen,849.8000000000001
8607,Timothy,Smith,849.78
6351,Michael,Atkins,844.9200000000001
9235,Mary,Rodriguez,844.8900000000001
2424,Mary,Fernandez,843.9200000000001
4831,Mary,Smith,839.94
10665,Sean,Smith,839.94
5842,Lisa,Davis,839.9300000000001
9191,Marie,Smith,839.9300000000001
283,Mary,Smith,839.9200000000001
7160,Mary,Allen,839.9200000000001
7165,Douglas,Watts,839.9100000000001
3993,Mary,Crawford,839.9000000000001
2642,Mary,Gould,839.89
8712,Emily,Stone,839.89
9559,Austin,Smith,839.8800000000001
9023,Jonathan,Schmidt,839.87
1163,Timothy,Smith,839.8600000000001
7032,Mary,Gonzalez,839.8600000000001
3289,Mary,Adkins,839.86
3300,Mary,Simpson,839.86
5043,Mary,Smith,839.86
5662,Mary,Figueroa,839.86
8423,Mary,Atkins,839.86
2429,Mary,Roberts,839.83
3453,Mary,Smith,835.8800000000001
5851,Raymond,Smith,834.94
7542,Mary,Moss,834.85
9957,Charles,Bennett,831.94
11797,Kimberly,Smith,830.8599999999999
9972,William,Serrano,829.99
1021,Hannah,Hensley,829.96
1699,Mary,Webb,829.96
2278,Marie,Smith,829.96
2863,Roger,Smith,829.96
12424,Judy,Phillips,829.96
1378,Mary,Brooks,829.95
2754,Mary,Rich,829.95
3961,Brian,Riddle,829.95
4794,Julia,Mosley,829.95
8864,Mary,Benson,829.95
8993,Mary,Smith,829.95
857,Mary,Duran,829.94
6501,Mary,Smith,829.94
5748,Shawn,Mann,829.9300000000001
6781,Mary,Smith,829.9300000000001
10999,Crystal,Ballard,829.9300000000001
132,Eric,Smith,829.9200000000001
471,Helen,Smith,829.9200000000001
3325,Danielle,Rios,829.9200000000001
5340,Nicole,Lewis,829.9200000000001
6297,Patricia,Contreras,829.9200000000001
6660,Christine,Smith,829.9200000000001
11369,Mary,Rodriguez,829.9200000000001
7829,Raymond,Smith,829.92
5969,Adam,Hampton,829.9100000000001
9784,Mary,Smith,829.9100000000001
11400,Frances,Holmes,829.9100000000001
3125,Dylan,Walker,829.91
3589,Mary,Smith,829.9000000000001
11560,Walter,Walton,829.9000000000001
1839,Mary,Soto,829.9
4225,Amy,Wright,829.88
9872,Mary,Aguilar,829.88
8613,Mary,Kirk,829.87
1588,Mary,Smith,829.86
5093,Sara,Rice,829.85
11014,Heather,Smith,829.85
458,Charles,Spencer,829.8499999999999
2159,Kimberly,Sweeney,829.8400000000001
10207,Janet,Smith,829.8199999999999
3469,Rebecca,Harmon,827.9200000000001
4956,Mary,Smith,824.96
5186,Jason,Robinson,824.9300000000001
5759,Mary,Brown,824.85
534,Mary,Morris,824.7900000000001
6048,Mary,Hanson,819.94
8345,Betty,Perez,819.94
369,Madison,Sheppard,819.9300000000001
4203,Eric,Nolan,819.9300000000001
9248,Mary,Luna,819.9300000000001
11022,Carolyn,Peck,819.93
12144,Mary,Gallegos,819.9200000000001
1195,Danielle,Smith,819.9100000000001
908,Mary,Smith,819.9000000000001
11678,Olivia,Smith,819.9000000000001
6715,Mary,Edwards,819.88
2362,Samantha,Smith,819.8700000000001
4775,Walter,Wright,819.87
9813,Mary,Roth,819.86
6181,David,Lucas,819.8500000000001
3946,Nathan,West,819.8499999999999
3179,Mary,Compton,819.84
8236,Mary,Smith,819.84
5019,Mary,Smith,819.8100000000001
6503,Heather,Smith,817.9100000000001
4094,Judith,Smith,814.9100000000001
10201,Debra,Campbell,814.91
12366,Mary,Smith,813.94
8883,Marie,Davis,809.96
9612,Willie,Roberson,809.96
6092,Mary,Smith,809.94
10129,Mary,Kidd,809.94
11941,Jeffrey,Pugh,809.94
1581,Mary,Smith,809.9300000000001
11527,Karen,Smith,809.9200000000001
5641,Eric,Cohen,809.9000000000001
6508,Philip,Smith,809.9000000000001
11706,Mary,Smith,809.9000000000001
3025,Sarah,Smith,809.8900000000001
781,Samuel,Smith,809.87
2167,Roger,Williams,809.86
5212,Mary,Smith,809.85
5585,Mary,Wilson,809.85
7579,Mary,Smith,805.9200000000001
7180,Mary,Walton,804.96
4019,Mary,Parsons,804.9200000000001
4818,Stephanie,Smith,804.9100000000001
1117,Arthur,Maddox,804.85
3229,Teresa,Smith,803.89
312,Jack,Smith,801.9200000000001
11334,Benjamin,Carroll,799.98
12053,Wayne,Mcclure,799.98
1426,Mary,Conner,799.97
645,Mary,Conner,799.96
1740,Mary,Craig,799.96
2546,Mary,Smith,799.96
2771,Mary,Smith,799.96
2908,Mary,Smith,799.96
4048,Mary,Smith,799.96
4090,Mary,Middleton,799.96
6251,Mary,Guerra,799.96
6356,Mary,Smith,799.96
6821,Dennis,Lopez,799.96
7211,Kathleen,Smith,799.96
8544,Sarah,Smith,799.96
10595,Mary,Smith,799.96
11171,Richard,Mcfarland,799.96
2481,Mary,Clements,799.95
3133,Ruth,Becker,799.95
3689,Mary,Wallace,799.95
11752,Michael,Miller,799.95
640,Jean,Smith,799.94
662,Michelle,Moss,799.94
1799,John,Smith,799.94
4506,Michael,Mccann,799.94
6346,Mary,Cooley,799.94
8194,David,Winters,799.94
8538,Mary,Newman,799.94
6758,John,Chung,799.9300000000001
11133,Mary,Smith,799.9300000000001
1546,Nicole,Carpenter,799.9200000000001
6909,Mary,Salinas,799.9200000000001
7948,Ethan,Allison,799.9200000000001
11721,Karen,Harris,799.9200000000001
4343,Donald,Cuevas,799.9100000000001
7158,Mary,Todd,799.9100000000001
10544,Mary,Holland,799.9100000000001
10636,Mary,Harvey,799.9100000000001
11271,Mary,Smith,799.9100000000001
3271,Mary,Simon,799.8900000000001
56,Mary,Kaiser,799.89
10302,Mary,Adams,799.89
11968,Emily,Winters,799.89
427,Paul,Brown,799.88
8867,Justin,Bonilla,799.88
10800,Mary,Dunn,799.8700000000001
1656,Mary,Smith,799.87
2964,Eugene,Hamilton,799.87
8870,Nicole,Lyons,799.87
342,Jerry,Jackson,799.8500000000001
4696,Mary,Smith,799.85
10475,Mary,Smith,799.78
1391,Philip,Hart,795.96
142,Heather,Smith,795.89
12372,Rachel,Smith,794.95
4832,Raymond,Navarro,794.9100000000001
1245,Gregory,Torres,794.88
7642,Mary,Briggs,791.8599999999999
2149,Mary,Smith,789.98
2589,Nathan,Taylor,789.96
6030,Alexander,Adams,789.96
1773,Joan,Carr,789.95
11151,Harold,Walker,789.95
505,Mary,Smith,789.94
9486,Mary,Smith,789.94
8326,Steven,Wade,789.9200000000001
3056,George,Middleton,789.9000000000001
12189,Judith,Hicks,789.9000000000001
